x,y,label,class_name
-22.602394,-16.18019,3,Normal
-65.05859,24.125751,3,Normal
23.191233,-13.036696,0,1 Very Mild
29.146667,-52.426308,0,1 Very Mild
-32.48054,51.417477,3,Normal
20.407701,-33.361847,1,2 Mild
-43.956444,19.25331,3,Normal
2.9540658,12.793373,2,3 Moderate
-47.514435,-38.211254,3,Normal
23.144646,19.6395,3,Normal
1.5241454,-30.5094,3,Normal
45.07495,19.543442,0,1 Very Mild
-32.649876,-40.37633,3,Normal
0.58109003,8.873752,2,3 Moderate
-46.128204,-29.9598,3,Normal
33.743675,-33.19125,3,Normal
-71.95842,24.166378,3,Normal
14.299751,-6.9936104,3,Normal
45.532898,26.816505,0,1 Very Mild
9.911181,-64.53433,0,1 Very Mild
25.336245,8.9045105,3,Normal
-28.344265,6.144258,3,Normal
51.582893,-4.7855573,3,Normal
-67.65085,21.13898,3,Normal
33.492126,-34.06672,3,Normal
10.490705,-46.739414,0,1 Very Mild
5.8302617,-66.54556,0,1 Very Mild
20.976295,10.692111,3,Normal
-44.65108,-30.86256,3,Normal
42.751152,-21.560362,0,1 Very Mild
40.197147,-15.926397,3,Normal
13.168057,-34.20652,3,Normal
45.274704,-31.233652,3,Normal
14.160686,-10.158345,3,Normal
20.196587,-32.68234,1,2 Mild
-47.70639,-30.646633,3,Normal
-15.329999,60.420177,3,Normal
5.9227085,-61.58566,3,Normal
44.176777,37.96047,1,2 Mild
20.767574,-18.66778,3,Normal
-52.22572,34.642277,3,Normal
41.039467,-9.731447,0,1 Very Mild
23.474724,-28.309174,0,1 Very Mild
-51.115196,29.071413,3,Normal
-38.58558,2.3636224,3,Normal
23.796553,-6.913204,3,Normal
-44.25302,-40.509285,3,Normal
43.574055,3.8219054,1,2 Mild
-48.577007,-7.67655,3,Normal
3.8514345,12.712278,2,3 Moderate
19.993963,-24.064249,0,1 Very Mild
35.287384,22.063993,3,Normal
28.218716,-16.786318,0,1 Very Mild
41.86642,33.191418,0,1 Very Mild
10.773685,-20.20788,3,Normal
-74.338356,-1.6737978,3,Normal
20.781359,-35.926018,0,1 Very Mild
3.3365347,-51.8768,0,1 Very Mild
-68.52639,8.148416,3,Normal
37.644863,23.238386,0,1 Very Mild
30.489925,3.1140711,0,1 Very Mild
-26.61221,6.911086,3,Normal
46.220955,15.013558,3,Normal
-1.7835859,12.462988,2,3 Moderate
-34.51126,-40.301476,3,Normal
29.294651,23.024263,3,Normal
-0.6551346,11.397363,2,3 Moderate
34.78571,-25.501198,3,Normal
-11.6708555,57.34164,3,Normal
36.299366,49.756035,1,2 Mild
61.21735,15.828477,0,1 Very Mild
16.004395,-21.205769,1,2 Mild
-29.354034,-38.590427,3,Normal
-48.51369,34.630455,3,Normal
-75.51104,6.800733,3,Normal
-23.34859,22.877054,3,Normal
20.017647,-32.312866,1,2 Mild
-47.444782,-29.08335,3,Normal
14.418409,28.344965,3,Normal
-23.392433,21.718866,3,Normal
15.691445,34.803104,3,Normal
20.24633,-26.524584,3,Normal
-29.72764,-40.147503,3,Normal
-21.38715,-10.073804,3,Normal
-49.987556,-8.817129,3,Normal
41.7001,-25.23652,1,2 Mild
59.117165,16.995455,3,Normal
20.898827,40.88389,1,2 Mild
19.169167,-17.416265,3,Normal
